token,term_freq,doc_freq,category,canonical_form
herill,157,84,OTHER,herill
분야,156,121,OTHER,분야
오라리,156,135,OTHER,오라리
투표자,156,149,OTHER,투표자
초여름,156,147,OTHER,초여름
뇌,156,148,OTHER,뇌
용산,156,130,OTHER,용산
비행기,156,133,OTHER,비행기
페로우즈,156,117,OTHER,페로우즈
칼하트윕,156,123,OTHER,칼하트윕
노티카,156,141,OTHER,노티카
le,155,125,OTHER,le
정의,155,92,OTHER,정의
바디,155,126,OTHER,바디
풍경,155,134,OTHER,풍경
무어,155,149,OTHER,무어
텔,155,127,OTHER,텔
한화,155,127,OTHER,한화
쿠키,155,130,OTHER,쿠키
보류,155,145,OTHER,보류
쌈,155,149,OTHER,쌈
라면,155,127,OTHER,라면
삼포,155,116,OTHER,삼포
학원,155,114,OTHER,학원
덤,155,147,OTHER,덤
코듀,155,142,OTHER,코듀
도매,155,129,OTHER,도매
코모리,155,116,OTHER,코모리
희망,154,139,OTHER,희망
유용,154,149,OTHER,유용
라인업,154,132,OTHER,라인업
충격,154,139,OTHER,충격
마이크로,154,137,OTHER,마이크로
레디,154,138,OTHER,레디
rbu,154,119,OTHER,rbu
리우아,154,153,,리우아
한잔,154,149,OTHER,한잔
esn,154,151,OTHER,esn
온스,154,121,OTHER,온스
pk,154,117,OTHER,pk
수능,154,121,OTHER,수능
공군,154,89,OTHER,공군
젠몬,154,138,OTHER,젠몬
투명,153,131,OTHER,투명
인템포무드,153,149,,인템포무드
우아,153,115,OTHER,우아
통기,153,136,OTHER,통기
적극,153,139,OTHER,적극
뒤꿈치,153,129,OTHER,뒤꿈치
카우보이,153,122,OTHER,카우보이
축제,153,112,OTHER,축제
트위스트,153,123,OTHER,트위스트
명칭,153,141,OTHER,명칭
명동,153,123,OTHER,명동
반집,153,139,OTHER,반집
크로우,153,141,OTHER,크로우
연예인,153,124,OTHER,연예인
dark,153,115,OTHER,dark
상위,153,140,OTHER,상위
우측,153,137,OTHER,우측
본가,153,142,OTHER,본가
탄생,152,129,OTHER,탄생
마하,152,143,OTHER,마하
아티스트,152,100,OTHER,아티스트
소품,152,133,OTHER,소품
곳곳,152,131,OTHER,곳곳
쇼핑백,152,138,OTHER,쇼핑백
캐나다,152,96,OTHER,캐나다
토니,152,136,OTHER,토니
세쿠시,152,141,OTHER,세쿠시
레전드,152,137,OTHER,레전드
구비,152,141,OTHER,구비
타이밍,152,147,OTHER,타이밍
하이넥,152,134,OTHER,하이넥
강력,151,142,OTHER,강력
푸퍼,151,125,OTHER,푸퍼
철학,151,100,OTHER,철학
네이머클,151,120,OTHER,네이머클
패널,151,102,OTHER,패널
닷,151,140,OTHER,닷
플루,151,142,OTHER,플루
상자,151,122,OTHER,상자
신형,151,88,OTHER,신형
반면,151,130,OTHER,반면
부가세,151,130,OTHER,부가세
어텐션,151,130,OTHER,어텐션
짜증,151,142,OTHER,짜증
킵,151,130,OTHER,킵
아톤,151,150,OTHER,아톤
스무스,151,129,OTHER,스무스
m.blog.naver.com,151,149,OTHER,m.blog.naver.com
id,151,148,OTHER,id
스키즘인듀싱,151,142,OTHER,스키즘인듀싱
헤링본,151,131,OTHER,헤링본
드윕,151,138,OTHER,드윕
노블,150,144,,노블
할아버지,150,122,OTHER,할아버지
시그니쳐,150,134,OTHER,시그니쳐
환절기,150,147,OTHER,환절기
팝,150,115,OTHER,팝
휴무,150,133,OTHER,휴무
아이콘,150,135,OTHER,아이콘
능력,150,133,OTHER,능력
겹,150,145,OTHER,겹
스카이,150,127,OTHER,스카이
덩,150,145,OTHER,덩
찝찝,150,137,OTHER,찝찝
사은품,150,121,OTHER,사은품
캡쳐,150,133,OTHER,캡쳐
컨테이너,150,141,OTHER,컨테이너
꼼데가르,150,143,OTHER,꼼데가르
더스트,150,128,OTHER,더스트
공감,149,131,OTHER,공감
포커,149,122,OTHER,포커
모임,149,127,OTHER,모임
중앙,149,121,OTHER,중앙
neat,149,75,OTHER,neat
앞뒤,149,136,OTHER,앞뒤
기재,149,119,OTHER,기재
피해,149,117,OTHER,피해
washed,149,119,OTHER,washed
랜덤,149,128,OTHER,랜덤
벙벙,149,138,OTHER,벙벙
판교,149,116,OTHER,판교
데코,149,114,OTHER,데코
제라,149,114,OTHER,제라
지점,148,123,OTHER,지점
스코틀랜드,148,125,OTHER,스코틀랜드
트위드,148,122,OTHER,트위드
러프사이드,148,129,,러프사이드
구르카,148,134,OTHER,구르카
멤버,148,126,OTHER,멤버
출근길,148,139,OTHER,출근길
옹,148,137,OTHER,옹
카드슬래쉬,148,148,OTHER,카드슬래쉬
원가,148,117,OTHER,원가
kream,148,127,OTHER,kream
취업,148,132,OTHER,취업
해밀턴,148,124,OTHER,해밀턴
레벨,148,115,OTHER,레벨
세이코,148,129,OTHER,세이코
hm,148,138,OTHER,hm
밀도,147,128,OTHER,밀도
로브,147,127,OTHER,로브
나이트,147,127,OTHER,나이트
좌측,147,135,OTHER,좌측
요구,147,103,OTHER,요구
분리,147,131,OTHER,분리
로프트,147,125,OTHER,로프트
신더,147,123,OTHER,신더
확률,147,130,OTHER,확률
그레고리,147,122,OTHER,그레고리
세제,147,99,OTHER,세제
입금,147,106,OTHER,입금
따,147,140,OTHER,따
호다닥,147,144,OTHER,호다닥
르마,147,144,OTHER,르마
히트텍,147,131,OTHER,히트텍
베이커,147,117,OTHER,베이커
바이엘,147,131,OTHER,바이엘
japan,146,91,OTHER,japan
짜임,146,116,OTHER,짜임
헐렁,146,134,OTHER,헐렁
아워,146,133,OTHER,아워
소유,146,132,OTHER,소유
포드,146,117,OTHER,포드
스마일,146,115,OTHER,스마일
사정,146,144,OTHER,사정
뼈,146,127,OTHER,뼈
메모,146,119,OTHER,메모
아이스,146,128,OTHER,아이스
단어,145,124,OTHER,단어
애착,145,135,OTHER,애착
날렵,145,131,OTHER,날렵
놀이,145,119,OTHER,놀이
슬리브리스,145,119,OTHER,슬리브리스
연애,145,115,OTHER,연애
노이어,145,136,,노이어
파우치,145,126,OTHER,파우치
levis,145,116,OTHER,levi
recto,145,71,OTHER,recto
너비,145,110,OTHER,너비
앞머리,145,116,OTHER,앞머리
럭키,145,130,OTHER,럭키
센티,145,137,OTHER,센티
고등학교,145,121,OTHER,고등학교
비데,145,97,OTHER,비데
블레스,145,128,OTHER,블레스
락포트,145,128,,락포트
브랜슨,145,128,OTHER,브랜슨
men,144,120,OTHER,men
주목,144,120,OTHER,주목
슬링,144,111,OTHER,슬링
노트,144,109,OTHER,노트
포지션,144,135,OTHER,포지션
노출,144,108,OTHER,노출
추첨,144,118,OTHER,추첨
카브엠트,144,127,OTHER,카브엠트
주인,144,127,OTHER,주인
버거,144,117,OTHER,버거
복숭아뼈,144,131,OTHER,복숭아뼈
강제,144,126,OTHER,강제
스페로네,144,127,OTHER,스페로네
벡,144,111,OTHER,벡
스컬프,144,128,OTHER,스컬프
강조,143,131,OTHER,강조
homme,143,108,OTHER,homme
복잡,143,112,OTHER,복잡
그라프,143,115,OTHER,그라프
설정,143,120,OTHER,설정
프레피,143,121,OTHER,프레피
자료,143,91,OTHER,자료
테이프,143,118,OTHER,테이프
도톰,143,136,OTHER,도톰
패린이,143,142,OTHER,패린이
스테파노,143,137,OTHER,스테파노
type,143,110,OTHER,type
리지드,143,121,OTHER,리지드
코모,143,107,OTHER,코모
모토,142,112,OTHER,모토
결과물,142,131,OTHER,결과물
비헤비어,142,118,OTHER,비헤비어
spa,142,122,OTHER,spa
스웨트,142,115,OTHER,스웨트
q,142,99,OTHER,q
한번,142,141,OTHER,한번
최대한,142,140,OTHER,최대한
수수료,142,125,OTHER,수수료
더바이닐,142,114,OTHER,더바이닐
릴렉스드,142,118,OTHER,릴렉스드
셀카,142,131,OTHER,셀카
응대,142,119,OTHER,응대
클리닝,142,100,OTHER,클리닝
와릿이즌,142,132,OTHER,와릿이즌
pro,142,130,OTHER,pro
탈수,142,108,OTHER,탈수
카카오 웹툰,142,142,OTHER,카카오 웹툰
키링,142,138,OTHER,키링
모노노,142,138,OTHER,모노노
alden,142,74,OTHER,alden
porter,141,107,OTHER,porter
계산,141,116,OTHER,계산
파트,141,127,OTHER,파트
멜로,141,129,OTHER,멜로
숲,141,103,OTHER,숲
토가,141,129,,토가
피플,141,110,OTHER,피플
아이스크림,141,122,OTHER,아이스크림
도산,141,117,OTHER,도산
커트,141,108,OTHER,커트
쌤,141,128,OTHER,쌤
지저분,141,137,OTHER,지저분
전부,141,141,OTHER,전부
리오파,141,115,OTHER,리오파
하오,141,127,OTHER,하오
강릉,141,119,OTHER,강릉
데스,141,116,OTHER,데스
행궁동,141,79,OTHER,행궁동
한국인,140,135,OTHER,한국인
매직,140,93,OTHER,매직
에임레온도르,140,121,OTHER,에임레온도르
주기,140,130,OTHER,주기
바우프,140,135,OTHER,바우프
즐,140,132,OTHER,즐
배달,140,115,OTHER,배달
여분,140,123,OTHER,여분
멸치,140,133,OTHER,멸치
궁,140,126,OTHER,궁
화면,140,100,OTHER,화면
든든,140,129,OTHER,든든
패밀리,140,122,OTHER,패밀리
머니,140,78,OTHER,머니
반츠,140,123,,반츠
파주,140,127,OTHER,파주
컨템포러리,139,115,OTHER,컨템포러리
타르트옵티컬,139,113,OTHER,타르트옵티컬
auralee,139,82,OTHER,auralee
본사,139,116,OTHER,본사
lab,139,113,OTHER,lab
베르,139,128,OTHER,베르
베레모,139,129,OTHER,베레모
넷,139,129,OTHER,넷
ssf,139,131,OTHER,ssf
생존,139,132,OTHER,생존
커,139,125,OTHER,커
케이크,139,107,OTHER,케이크
테이퍼드핏,139,130,OTHER,테이퍼드핏
통풍,139,124,OTHER,통풍
의복,138,117,OTHER,의복
성인,138,127,OTHER,성인
사업,138,77,OTHER,사업
블록,138,114,OTHER,블록
주장,138,87,OTHER,주장
성능,138,103,OTHER,성능
전기,138,88,OTHER,전기
tokyo,138,61,OTHER,tokyo
한,138,134,OTHER,한
끝물,138,131,OTHER,끝물
전투화,138,129,OTHER,전투화
껀,138,126,OTHER,껀
질샌더,138,125,OTHER,질샌더
정착,138,124,OTHER,정착
터프,138,130,OTHER,터프
섬유,137,107,OTHER,섬유
베를린,137,94,OTHER,베를린
자신감,137,117,OTHER,자신감
at,137,113,OTHER,at
하이킹,137,114,OTHER,하이킹
포토,137,129,OTHER,포토
부대,137,70,OTHER,부대
울트라,137,115,OTHER,울트라
콘서트,137,100,OTHER,콘서트
엄두,137,136,OTHER,엄두
전자,137,91,OTHER,전자
메신저백,137,123,OTHER,메신저백
서치,137,133,OTHER,서치
앞면,137,120,OTHER,앞면
tuck,137,101,OTHER,tuck
절반,137,128,OTHER,절반
블프때,137,129,OTHER,블프때
지오,137,112,OTHER,지오
리폼,137,112,OTHER,리폼
밈,137,99,OTHER,밈
슬로,137,119,OTHER,슬로
코스트,136,110,OTHER,코스트
파크,136,104,OTHER,파크
지구,136,101,OTHER,지구
rdvz,136,126,OTHER,rdvz
핑계,136,127,OTHER,핑계
기름,136,113,OTHER,기름
글로벌,135,102,OTHER,글로벌
표면,135,114,OTHER,표면
hatchingroom,135,81,OTHER,hatchingroom
빌,135,117,OTHER,빌
지리,135,131,OTHER,지리
휴대폰,135,113,OTHER,휴대폰
margiela,135,97,OTHER,margiela
청청,135,122,OTHER,청청
뒷주머니,135,119,OTHER,뒷주머니
디스커버리,135,120,OTHER,디스커버리
지름,135,110,OTHER,지름
카카오페이,135,122,OTHER,카카오페이
브루먼,134,114,OTHER,브루먼
연속,134,127,OTHER,연속
화질,134,129,OTHER,화질
경제,134,82,OTHER,경제
검지,134,117,OTHER,검지
언저리,134,134,OTHER,언저리
피크닉,134,116,OTHER,피크닉
솜,134,102,OTHER,솜
모카신,134,118,OTHER,모카신
no.,134,111,OTHER,no
스테판,134,97,OTHER,스테판
베이식,133,103,OTHER,베이식
야구,133,102,OTHER,야구
차례,133,114,OTHER,차례
드리스 반 노튼,133,107,OTHER,드리스 반 노튼
디지털,133,101,OTHER,디지털
통화,133,58,OTHER,통화
보상,133,91,OTHER,보상
거지,133,121,OTHER,거지
연남동,133,98,OTHER,연남동
shorts,133,94,OTHER,shorts
웹툰,133,101,OTHER,웹툰
가량,133,120,OTHER,가량
명절,133,118,OTHER,명절
옴니,133,104,OTHER,옴니
옵스큐라,133,101,OTHER,옵스큐라
스테로이드,133,121,OTHER,스테로이드
타오바오,133,72,OTHER,타오바오
래쉬,133,122,OTHER,래쉬
uniform,132,105,OTHER,uniform
과감,132,126,OTHER,과감
이중,132,126,OTHER,이중
라모랭,132,117,OTHER,라모랭
최적,132,115,OTHER,최적
트레일,132,104,OTHER,트레일
무한,132,128,OTHER,무한
발전,132,106,OTHER,발전
스우시,132,113,OTHER,스우시
오리,132,116,OTHER,오리
다섯,132,123,OTHER,다섯
선데이,132,126,OTHER,선데이
입력,132,108,OTHER,입력
요금,132,45,OTHER,요금
보테가,132,121,OTHER,보테가
청소,132,78,OTHER,청소
갭,132,124,OTHER,갭
스페지알,132,127,OTHER,스페지알
본점,132,108,OTHER,본점
토미카,132,117,OTHER,토미카
카미아,132,102,OTHER,카미아
yu,132,132,OTHER,yu
그녀,131,73,OTHER,그녀
대응,131,81,OTHER,대응
한계,131,123,OTHER,한계
salomon,131,107,OTHER,salomon
지용,131,101,OTHER,지용
펀칭,131,110,OTHER,펀칭
라이센스,131,93,OTHER,라이센스
페인트,131,105,OTHER,페인트
외관,131,119,OTHER,외관
퓨처,131,114,OTHER,퓨처
푹신,131,125,OTHER,푹신
띠,131,116,OTHER,띠
위험,131,105,OTHER,위험
지도,131,93,OTHER,지도
straight,131,86,OTHER,straight
떡볶이,131,110,OTHER,떡볶이
상품권,131,97,OTHER,상품권
모마,131,97,OTHER,모마
세륨,131,94,OTHER,세륨
노크,131,122,OTHER,노크
모덴아르더,131,129,OTHER,모덴아르더
bell,130,99,OTHER,bell
숍,130,98,OTHER,숍
hoodie,130,107,OTHER,hoodie
신축,130,115,OTHER,신축
감상,130,114,OTHER,감상
벽,130,126,OTHER,벽
득,130,116,OTHER,득
뒷부분,130,121,OTHER,뒷부분
펑퍼짐,130,128,OTHER,펑퍼짐
부자,130,74,OTHER,부자
유니버셜,130,107,OTHER,유니버셜
브리프,130,115,OTHER,브리프
이만,130,127,OTHER,이만
cs,130,101,OTHER,cs
웃,130,105,OTHER,웃
사라탕,130,115,OTHER,사라탕
돌이,130,130,OTHER,돌이
택스프리,130,81,OTHER,택스프리
우선,129,125,OTHER,우선
스페셜,129,106,OTHER,스페셜
beams,129,90,OTHER,beams
의무,129,118,OTHER,의무
정성,129,121,OTHER,정성
챔피언,129,118,OTHER,챔피언
안티,129,118,OTHER,안티
스트링,129,120,OTHER,스트링
드립,129,111,OTHER,드립
알림,129,120,OTHER,알림
테스트,129,93,OTHER,테스트
코드그라피,129,120,,코드그라피
프라그먼트,129,118,OTHER,프라그먼트
허전,129,127,OTHER,허전
스위치,129,116,OTHER,스위치
아나,129,115,OTHER,아나
스쿼미시,129,104,OTHER,스쿼미시
피스트,129,120,OTHER,피스트
안주머니,129,118,OTHER,안주머니
효율,128,97,OTHER,효율
충실,128,117,OTHER,충실
세부,128,114,OTHER,세부
아시아,128,88,OTHER,아시아
정체,128,118,OTHER,정체
sweat,128,96,OTHER,sweat
흔적,128,112,OTHER,흔적
수록,128,123,OTHER,수록
증거,128,47,OTHER,증거
대님,128,117,OTHER,대님
자더에러,128,110,OTHER,자더에러
레가시,128,111,OTHER,레가시
저장,128,116,OTHER,저장
플립,128,109,OTHER,플립
요리,128,75,OTHER,요리
전날,128,118,OTHER,전날
선플라,128,110,OTHER,선플라
젠테,128,111,OTHER,젠테
comoli,128,70,OTHER,comoli
쾌적,127,116,OTHER,쾌적
스웨,127,113,OTHER,스웨
carhartt,127,84,OTHER,carhartt
노을,127,108,OTHER,노을
korea,127,115,OTHER,korea
가구,127,86,OTHER,가구
뒤죽박죽,127,122,OTHER,뒤죽박죽
도중,127,123,OTHER,도중
주관,127,115,OTHER,주관
kith,127,84,OTHER,kith
유의,127,123,OTHER,유의
합성,127,71,OTHER,합성
비조,127,99,OTHER,비조
공방,127,106,OTHER,공방
노운,127,77,OTHER,노운
라이즈앤빌로우,126,110,OTHER,라이즈앤빌로우
만남,126,113,OTHER,만남
운동복,126,113,OTHER,운동복
시오타,126,90,OTHER,시오타
오마주,126,54,OTHER,오마주
공용,126,112,OTHER,공용
베,126,115,OTHER,베
심리,126,87,OTHER,심리
썸머,126,101,OTHER,썸머
콜드,126,103,OTHER,콜드
스카,126,93,OTHER,스카
피오,126,112,OTHER,피오
교수,126,76,OTHER,교수
루이스,126,84,OTHER,루이스
신중,126,118,OTHER,신중
칙칙,126,119,OTHER,칙칙
미듐,126,94,OTHER,미듐
폴더,126,113,OTHER,폴더
jm,126,55,OTHER,jm
혼용,125,106,OTHER,혼용
day,125,69,OTHER,day
부부,125,108,OTHER,부부
가미,125,114,OTHER,가미
신뢰,125,90,OTHER,신뢰
퀸,125,92,OTHER,퀸
테리,125,99,OTHER,테리
각도,125,114,OTHER,각도
스카이 블루,125,105,OTHER,스카이 블루
상승,125,107,OTHER,상승
휠라,125,115,OTHER,휠라
우리나라,125,112,OTHER,우리나라
젤소노마,125,114,OTHER,젤소노마
외국인,125,109,OTHER,외국인
박물관,125,61,OTHER,박물관
선라이즈,125,93,OTHER,선라이즈
pinsktbs,125,115,OTHER,pinsktbs
마드라스,125,91,OTHER,마드라스
철학관,125,19,OTHER,철학관
바이브,124,105,OTHER,바이브
fashion,124,115,OTHER,fashion
kiko,124,72,OTHER,kiko
음,124,117,OTHER,음
치마,124,106,OTHER,치마
츄바스코,124,117,OTHER,츄바스코
틸던,124,108,OTHER,틸던
라떼,124,111,OTHER,라떼
의자,124,103,OTHER,의자
매트,124,100,OTHER,매트
조아,124,113,OTHER,조아
설문,124,50,OTHER,설문
tie,124,91,OTHER,tie
다수,123,100,OTHER,다수
배치,123,105,OTHER,배치
발표,123,97,OTHER,발표
outstanding,123,91,OTHER,outstanding
기원,123,122,OTHER,기원
숫자,123,104,OTHER,숫자
옷차림,123,110,OTHER,옷차림
ralph,123,67,OTHER,ralph
garments,123,55,OTHER,garments
가시,123,119,OTHER,가시
노스,123,94,OTHER,노스
문구,123,110,OTHER,문구
첫째,123,90,OTHER,첫째
즈음,123,120,OTHER,즈음
민감,123,118,OTHER,민감
현대백화점,123,106,OTHER,현대백화점
겉옷,123,113,OTHER,겉옷
벤처,123,107,OTHER,벤처
꼴,123,113,OTHER,꼴
현금,123,97,OTHER,현금
애니,123,103,OTHER,애니
브렌슨,123,114,OTHER,브렌슨
에디,122,101,OTHER,에디
아가,122,95,OTHER,아가
해변,122,90,OTHER,해변
용이,122,112,OTHER,용이
west,122,84,OTHER,west
플란넬,122,103,OTHER,플란넬
라벤더,122,94,OTHER,라벤더
브러쉬,122,92,OTHER,브러쉬
에프터프레이,122,114,OTHER,에프터프레이
의사,122,105,OTHER,의사
지옥,122,112,OTHER,지옥
택시,122,100,OTHER,택시
촤르르,122,109,OTHER,촤르르
막차,122,117,OTHER,막차
노스웍스,122,106,OTHER,노스웍스
옴브레,122,85,OTHER,옴브레
clothing,121,73,OTHER,clothing
핏과,121,116,OTHER,핏과
잡지,121,91,OTHER,잡지
insilence,121,84,OTHER,insilence
전후,121,116,OTHER,전후
키즈,121,104,OTHER,키즈
계약,121,82,OTHER,계약
안경점,121,102,OTHER,안경점
오모테산도,121,84,OTHER,오모테산도
부피,121,114,OTHER,부피
sl,121,85,OTHER,sl
중후반,121,119,OTHER,중후반
할머니,121,94,OTHER,할머니
블레이키,121,120,,블레이키
연습,121,108,OTHER,연습
파우더 블루,121,112,OTHER,파우더 블루
캠퍼,121,100,OTHER,캠퍼
마스,121,102,OTHER,마스
알렌느,121,116,,알렌느
niceness,121,72,OTHER,niceness
캠페인,120,84,OTHER,캠페인
lauren,120,63,OTHER,lauren
조정,120,91,OTHER,조정
roa,120,99,OTHER,roa
비브람,120,112,OTHER,비브람
이질감,120,117,OTHER,이질감
존스,120,86,OTHER,존스
스토퍼,120,82,OTHER,스토퍼
물품,120,100,OTHER,물품
담배,120,102,OTHER,담배
손상,120,90,OTHER,손상
깃,120,106,OTHER,깃
드로우,120,114,OTHER,드로우
군복,120,98,OTHER,군복
플레인,120,93,OTHER,플레인
써네이,120,106,OTHER,써네이
리버스위브,120,80,OTHER,리버스위브
정작,120,115,OTHER,정작
백사,120,88,OTHER,백사
카디건,119,88,OTHER,카디건
기계,119,87,OTHER,기계
인물,119,94,OTHER,인물
원사,119,83,OTHER,원사
범위,119,101,OTHER,범위
아이디어,119,108,OTHER,아이디어
해리스,119,67,OTHER,해리스
인더스,119,111,OTHER,인더스
브,119,100,OTHER,브
인지도,119,109,OTHER,인지도
디오,119,101,OTHER,디오
co,119,107,OTHER,co
습관,119,109,OTHER,습관
눈썹,119,64,OTHER,눈썹
크로켓,119,91,OTHER,크로켓
피로,119,106,OTHER,피로
스타벅스,119,102,OTHER,스타벅스
트래비스,119,111,OTHER,트래비스
서울숲,119,91,OTHER,서울숲
옴므플리세,119,87,OTHER,옴므플리세
구도,119,111,OTHER,구도
꼼파뇨,119,112,OTHER,꼼파뇨
캘리포니아,118,63,OTHER,캘리포니아
산뜻,118,113,OTHER,산뜻
afterpray,118,87,OTHER,afterpray
메이커,118,103,OTHER,메이커
클라시코,118,106,OTHER,클라시코
뱃지,118,93,OTHER,뱃지
편리,118,95,OTHER,편리
뽐뿌,118,118,OTHER,뽐뿌
본드,118,97,OTHER,본드
분기,118,49,OTHER,분기
클래식핏,118,108,OTHER,클래식핏
오너,118,112,OTHER,오너
식단,118,95,OTHER,식단
넓이,118,106,OTHER,넓이
광주,118,73,OTHER,광주
리버스,118,102,OTHER,리버스
눈독,118,117,OTHER,눈독
배터리,118,98,OTHER,배터리
곰,118,76,OTHER,곰
바깥,118,114,OTHER,바깥
커브,118,99,OTHER,커브
헬로,118,95,OTHER,헬로
기법,117,98,OTHER,기법
제시,117,106,OTHER,제시
사운즈라이프,117,113,,사운즈라이프
특수,117,69,OTHER,특수
조회,117,100,OTHER,조회
eu,117,86,OTHER,eu
권리,117,30,OTHER,권리
장화,117,88,OTHER,장화
red,117,96,OTHER,red
수술,117,76,OTHER,수술
쥐,117,114,OTHER,쥐
페더,117,99,OTHER,페더
chang,117,117,OTHER,chang
캔,116,95,OTHER,캔
테이블,116,94,OTHER,테이블
의상,116,83,OTHER,의상
갓,116,110,OTHER,갓
저가,116,107,OTHER,저가
th,116,65,OTHER,th
sleeve,116,97,OTHER,sleeve
갑옷,116,109,OTHER,갑옷
puma,116,56,OTHER,puma
국가,116,89,OTHER,국가
prada,116,107,OTHER,prada
할로윈,116,93,OTHER,할로윈
용돈,116,110,OTHER,용돈
캐치,116,111,OTHER,캐치
이불,116,107,OTHER,이불
머스트,116,88,OTHER,머스트
발바닥,116,103,OTHER,발바닥
엔더슨벨,116,115,OTHER,엔더슨벨
태풍,116,107,OTHER,태풍
logo,116,92,OTHER,logo
슈된포,116,99,OTHER,슈된포
비슬로,116,113,,비슬로
이세이 미야케,116,86,OTHER,이세이 미야케
jp,116,84,OTHER,jp
ai,116,77,OTHER,ai
스펙테이터,116,75,OTHER,스펙테이터
비롯,115,96,OTHER,비롯
국민,115,95,OTHER,국민
air,115,103,OTHER,air
휠,115,83,OTHER,휠
스타디움,115,95,OTHER,스타디움
자비,115,110,OTHER,자비
계좌,115,89,OTHER,계좌
엄지,115,103,OTHER,엄지
오케이몰,115,99,OTHER,오케이몰
디저트,115,100,OTHER,디저트
수업,115,105,OTHER,수업
지불,115,87,OTHER,지불
재판,115,21,OTHER,재판
모모타로,115,62,OTHER,모모타로
옴,115,100,OTHER,옴
산다,115,107,OTHER,산다
아틱,115,85,OTHER,아틱
티쏘,115,108,OTHER,티쏘
대란,115,107,OTHER,대란
스티븐,115,53,OTHER,스티븐
동료,114,101,OTHER,동료
에이치,114,104,OTHER,에이치
thisisneverthat,114,81,OTHER,thisisneverthat
개념,114,105,OTHER,개념
선샤인,114,93,OTHER,선샤인
콘텐츠,114,85,OTHER,콘텐츠
그간,114,112,OTHER,그간
스페인,114,67,OTHER,스페인
주먹,114,94,OTHER,주먹
겐조,114,82,OTHER,겐조
keen,114,96,OTHER,keen
인조,114,88,OTHER,인조
라돈,114,99,OTHER,라돈
읏되게,114,111,OTHER,읏되게
마시모두띠,114,86,OTHER,마시모두띠
소로,114,91,OTHER,소로
직배,114,109,OTHER,직배
새끼,114,106,OTHER,새끼
악셀,114,91,OTHER,악셀
경찰청장,114,3,OTHER,경찰청장
컬트,114,111,OTHER,컬트
피델,114,110,OTHER,피델
센츄리,114,80,OTHER,센츄리
카라코람,114,76,OTHER,카라코람
lcbx,114,86,OTHER,lcbx
자극,113,98,OTHER,자극
대칭,113,102,OTHER,대칭
초중반,113,112,OTHER,초중반
워터,113,84,OTHER,워터
앰부쉬,113,102,OTHER,앰부쉬
presse,113,45,OTHER,presse
주력,113,106,OTHER,주력
브라,113,103,OTHER,브라
개강,113,105,OTHER,개강
이쪽,113,108,OTHER,이쪽
읏되,113,111,OTHER,읏되
망고,113,98,OTHER,망고
디올,113,97,OTHER,디올
허락,113,103,OTHER,허락
등산화,113,101,OTHER,등산화
오류,113,105,OTHER,오류
챠콜,113,99,OTHER,챠콜
확신,113,109,OTHER,확신
텍,113,94,OTHER,텍
흐름,112,94,OTHER,흐름
드라이브,112,99,OTHER,드라이브
무기,112,86,OTHER,무기
스테이,112,77,OTHER,스테이
수요,112,96,OTHER,수요
바지핏,112,108,OTHER,바지핏
티켓,112,67,OTHER,티켓
low,112,96,OTHER,low
프로스펙스,112,76,OTHER,프로스펙스
샨티,112,96,OTHER,샨티
어깨선,112,102,OTHER,어깨선
서칭,112,109,OTHER,서칭
삼각대,112,98,OTHER,삼각대
cargo,112,87,OTHER,cargo
대용,112,109,OTHER,대용
dm,112,102,OTHER,dm
kkst,112,86,OTHER,kkst
가먼츠,111,95,OTHER,가먼츠
주얼리,111,85,OTHER,주얼리
khaki,111,87,OTHER,khaki
club,111,91,OTHER,club
신선,111,94,OTHER,신선
그룹,111,81,OTHER,그룹
도버,111,91,OTHER,도버
영역,111,90,OTHER,영역
오드,111,99,OTHER,오드
스탠드,111,97,OTHER,스탠드
크록,111,106,OTHER,크록
핑거,111,90,OTHER,핑거
장마철,111,93,OTHER,장마철
구독,111,87,OTHER,구독
커먼,111,96,OTHER,커먼
중독,111,103,OTHER,중독
마을,111,89,OTHER,마을
입찰,111,96,OTHER,입찰
써지컬,111,83,OTHER,써지컬
현생,111,109,OTHER,현생
ar,111,80,OTHER,ar
샤워,111,79,OTHER,샤워
앰버옵티컬,111,110,OTHER,앰버옵티컬
아캄,111,98,OTHER,아캄
디펜더,111,105,,디펜더
출신,110,95,OTHER,출신
beslow,110,87,OTHER,beslow
조용,110,100,OTHER,조용
크래프트,110,102,OTHER,크래프트
스모크라이즈,110,87,OTHER,스모크라이즈
햄버거,110,88,OTHER,햄버거
카시나,110,104,OTHER,카시나
곰돌이,110,93,OTHER,곰돌이
슬래쉬,110,107,OTHER,슬래쉬
절,110,106,OTHER,절
에바,110,104,OTHER,에바
병행,110,91,OTHER,병행
실시간,110,96,OTHER,실시간
알람,110,101,OTHER,알람
조치,110,70,OTHER,조치
투턱,110,105,OTHER,투턱
틴트,110,88,OTHER,틴트
서면,110,73,OTHER,서면
스컬,110,97,OTHER,스컬
pm,110,24,OTHER,pm
록키,110,81,OTHER,록키
데드스탁,110,95,OTHER,데드스탁
wapworks,110,57,,wapworks
키워드,109,94,OTHER,키워드
긍정,109,89,OTHER,긍정
청량,109,94,OTHER,청량
전설,109,92,OTHER,전설
점프,109,84,OTHER,점프
장비,109,81,OTHER,장비
방치,109,101,OTHER,방치
