token,term_freq,doc_freq,category,canonical_form
방치,109,101,,
제모,109,76,,
추리닝,109,100,,
고통,109,82,,
상대방,109,54,,
민망,109,102,,
세컨핸즈,109,93,,
산티아고,109,85,,
느와르,109,90,,
am,109,32,,
청자,109,77,,
속도,108,98,,
연구,108,85,,
실력,108,94,,
카파,108,74,,
동기,108,77,,
my,108,91,,
전형,108,101,,
축하,108,96,,
이곳저곳,108,106,,
교육,108,79,,
외모,108,83,,
베리,108,94,,
브릭,108,86,,
예시,108,94,,
어벙,108,107,,
수고,108,107,,
과자,108,93,,
음료,108,94,,
침,108,100,,
체력,108,96,,
레이온,108,90,,
버드,108,88,,
orslow,108,79,,
소요,108,78,,
esc,108,91,,
ddugi,108,108,,
clarks,108,83,,
하이웨이,108,55,,
크로,108,91,,
오베르쥬,108,70,,
격식,107,92,,
거대,107,77,,
슬리브,107,83,,
차단,107,80,,
샌,107,77,,
인원,107,83,,
스테이크,107,95,,
사면,107,106,,
보장,107,97,,
슈스,107,88,,
버클리,107,95,,
감수,107,104,,
우디,107,60,,
주위,107,102,,
토스,107,87,,
블로퍼,107,101,,
베트멍,107,90,,
통일,107,100,,
카카오,107,97,,
장모,107,48,,
매끈,107,92,,
관광,107,61,,
타비,107,88,,
플랩,107,81,,
cashmere,107,58,,
j._,107,107,,
워싱진,107,96,,
강정,107,91,,
army,107,80,,
여름철,106,98,,
버킷햇,106,102,,
you,106,69,,
초대,106,92,,
폰트,106,87,,
패브릭,106,96,,
연상,106,93,,
이어폰,106,89,,
금속,106,88,,
전환,106,95,,
진주,106,76,,
최선,106,93,,
씬,106,80,,
볼륨감,106,79,,
플레이스,106,95,,
차지,106,97,,
글씨,106,94,,
킨,106,99,,
일본인,106,87,,
핀터레스트,106,98,,
멜란지,106,96,,
새내기,106,104,,
객관,106,99,,
감당,106,93,,
nba,106,97,,
찜,106,94,,
논스탁,106,82,,
자운드,106,101,,
서류,106,59,,
brooks,106,92,,
kr,106,88,,
프릭스스토어,106,98,,
세비지,106,83,,
자크마리마지,106,90,,
비디알,105,93,,
고유,105,86,,
우수,105,95,,
나비,105,84,,
독보,105,103,,
des,105,78,,
결심,105,102,,
어려움,105,91,,
검사,105,88,,
유투브,105,96,,
빠,105,104,,
sb,105,86,,
시에라,105,82,,
회사원,105,100,,
ck,105,95,,
운명,105,85,,
수거,105,75,,
에두아르,105,98,,
만능,105,103,,
포릭,105,94,,
it,104,82,,
유통,104,81,,
론칭,104,95,,
bridge,104,74,,
fall,104,88,,
감도,104,91,,
강렬,104,99,,
mz,104,82,,
패키지,104,82,,
안경테,104,86,,
끝판왕,104,99,,
타이어,104,87,,
끗,104,101,,
친,104,93,,
요기,104,97,,
특,104,90,,
마케팅,104,86,,
여의도,104,95,,
뉴스,104,93,,
액,104,92,,
해외판,104,79,,
아비,104,88,,
천안,104,32,,
물가,104,98,,
가까이,104,102,,
charcoal,104,77,,
알란,104,45,,
short,104,81,,
아렌,104,88,,
barbour,104,67,,
어드저스트,104,85,,
진정,103,93,,
유려,103,92,,
기운,103,93,,
nd,103,80,,
글자,103,93,,
작업복,103,88,,
스니커,103,68,,
슬릭앤이지,103,102,,
화사,103,98,,
설계,103,65,,
렉토,103,91,,
회복,103,74,,
어스,103,86,,
인지,103,99,,
주차,103,81,,
능,103,79,,
아이쇼핑,103,100,,
레플리카,103,81,,
흰둥이,103,99,,
퀄팅,103,85,,
교섭,103,4,,
공짜,103,94,,
마티,103,60,,
슬로건,102,89,,
중점,102,94,,
고집,102,92,,
트렁크,102,84,,
홍콩,102,64,,
gel,102,87,,
구별,102,94,,
언어,102,85,,
engineered,102,36,,
메리노,102,85,,
피터,102,92,,
디즈니,102,76,,
러쉬,102,90,,
두서,102,100,,
범,102,88,,
옥스,102,97,,
메달리스트,102,100,,
포스팅,102,91,,
캠,102,79,,
소금,102,82,,
독감,102,90,,
애너하임,102,84,,
데꼬로소,102,89,,
단풍,102,83,,
브런치,102,83,,
사운드,101,90,,
열정,101,88,,
palace,101,69,,
버터,101,90,,
윈터,101,87,,
커버낫,101,100,,
의식,101,86,,
부티크,101,69,,
머신,101,68,,
프레드,101,79,,
주요,101,72,,
오디너리,101,88,,
로에베,101,83,,
계기,101,95,,
지방시,101,85,,
시골,101,98,,
취저,101,96,,
번째,101,87,,
브레드,101,89,,
젤벤쳐,101,94,,
히,101,85,,
항,101,62,,
삼성,101,75,,
옵션,101,87,,
휴,101,99,,
깔깔이,101,86,,
pocket,101,77,,
통증,101,76,,
분할,101,24,,
동봉,101,97,,
fleece,101,61,,
brothers,101,88,,
카프,101,73,,
떼,101,93,,
push,101,45,,
웨어러블,100,94,,
태도,100,73,,
채도,100,87,,
패디,100,74,,
야마,100,75,,
스로,100,99,,
스쿨,100,90,,
내셔널,100,88,,
아쿠아,100,77,,
킥,100,88,,
레더리,100,96,,
뱃살,100,93,,
엊그제,100,100,,
우먼스,100,93,,
짜,100,96,,
논란,100,84,,
냉,100,83,,
지오지아,100,86,,
카세트,100,82,,
밍크,100,81,,
구석,100,96,,
렘토쉬,100,92,,
st.,100,15,,
진리,100,98,,
료,100,84,,
아크네,100,96,,
후리,100,95,,
큐컴버스,100,93,,
레이크,100,90,,
면세점,100,79,,
버젼,100,73,,
준느,100,73,,
hyuuuni,100,100,,
company,99,87,,
city,99,43,,
방풍,99,91,,
텍스처,99,94,,
평화,99,85,,
낚시,99,80,,
향기,99,83,,
lf,99,84,,
캐리,99,90,,
댓,99,97,,
청년,99,66,,
할리데이비슨,99,82,,
황,99,90,,
스파이,99,75,,
수치,99,89,,
돠,99,97,,
마크 곤잘레스,99,97,,
생신,99,94,,
피시,99,76,,
팔꿈치,99,95,,
엄,99,90,,
낼,99,97,,
릴렉스,99,88,,
정발,99,64,,
파악,99,90,,
컨트롤,99,98,,
환자,99,42,,
언아웃핏,99,98,,
청주,99,64,,
갱,99,68,,
에드워드,99,85,,
오메가,99,83,,
아카펠라,99,61,,
도넛,99,86,,
의3,99,98,,
시각,98,88,,
재봉,98,75,,
스스로,98,87,,
어떠,98,96,,
서핑,98,71,,
데드,98,79,,
딸기,98,76,,
골든 구스,98,88,,
곡,98,71,,
페스티벌,98,68,,
복학,98,89,,
자제,98,96,,
출격,98,96,,
동대문,98,87,,
동영상,98,59,,
쌉,98,94,,
전투복,98,86,,
간식,98,89,,
몽블랑,98,82,,
여자친구,98,95,,
신사동,98,67,,
썬구리,98,98,,
히코리,98,76,,
스톰,98,77,,
lmood,97,73,,
연희동,97,81,,
saint,97,60,,
classic,97,77,,
라이크,97,79,,
속옷,97,86,,
단체,97,81,,
고증,97,80,,
여사,97,78,,
초코,97,88,,
더티,97,86,,
전략,97,65,,
제이크,97,74,,
명소,97,53,,
ps.,97,97,,
된포,97,92,,
현명,97,96,,
스컬프터,97,90,,
호수,97,72,,
참,97,94,,
치즈,97,83,,
은색,97,78,,
요망,97,95,,
chome,97,26,,
다채,96,90,,
고요웨어,96,83,,
대세,96,92,,
존중,96,66,,
부정,96,70,,
yeseyesee,96,77,,
bdu,96,79,,
ader,96,62,,
comme,96,71,,
엑셀,96,88,,
할리우드,96,28,,
아파트,96,56,,
다니엘,96,85,,
피서,96,85,,
탈출,96,84,,
대박,96,92,,
소주,96,74,,
허벅돼,96,94,,
지원금,96,96,,
집시,96,82,,
우유,96,74,,
대회,96,74,,
자크,96,87,,
상품명,96,87,,
뚜껑,96,80,,
클로버,96,84,,
get,96,76,,
대면,96,41,,
유니언,96,73,,
double,96,75,,
월요,96,93,,
jean,96,81,,
포토존,96,85,,
오브젝트,96,85,,
후러브스아트,96,91,,
나이스네스,96,71,,
팬더,96,88,,
maatee,96,60,,
간격,95,86,,
스웨덴,95,57,,
내추럴,95,70,,
에너지,95,78,,
농구,95,77,,
재즈,95,69,,
풋볼,95,72,,
리치,95,81,,
인형,95,79,,
흠,95,94,,
위쪽,95,88,,
연기,95,70,,
정핏으,95,93,,
한별,95,89,,
히말라야,95,83,,
발사,95,74,,
도수,95,74,,
여담,95,93,,
종로,95,86,,
olive,95,77,,
겨울철,95,88,,
탈색,95,67,,
미스터,95,89,,
뿌듯,95,94,,
별도,95,85,,
입맛,95,93,,
아스,95,68,,
cardigan,95,80,,
벨크로,95,68,,
슈가케,95,86,,
온수,95,73,,
로커,95,66,,
오랫만,95,89,,
maps.app.goo.gl,95,20,,
sons,95,60,,
일상복,94,87,,
무심,94,92,,
중성,94,79,,
증가,94,61,,
전공,94,85,,
실험,94,77,,
행동,94,75,,
에스터,94,75,,
off,94,78,,
hgbb,94,67,,
참석,94,90,,
효,94,88,,
xoam,94,87,,
다리미,94,78,,
줌,94,83,,
번외,94,90,,
blouson,94,61,,
마일리지,94,82,,
샤쓰,94,78,,
nylon,94,69,,
미팅,94,86,,
동물,94,76,,
보라,94,84,,
화란,94,81,,
용인,94,36,,
청구,94,32,,
젤벤쳐6,94,92,,
루나,94,78,,
프로모션,94,77,,
산타,94,47,,
엘리,94,87,,
product,94,74,,
로파이,94,82,,
크리설리스,94,61,,
더레스큐,94,70,,
소소,93,90,,
개러지,93,77,,
needles,93,50,,
south,93,64,,
레이저,93,77,,
와코,93,62,,
남녀,93,82,,
배기,93,76,,
세컨드,93,83,,
플로,93,73,,
tv,93,62,,
혼란,93,86,,
과일,93,71,,
인트,93,72,,
피아,93,75,,
스탈,93,91,,
납득,93,85,,
부각,93,84,,
오빠,93,73,,
예쓰아이씨,93,74,,
로시,93,92,,
탈모,93,60,,
레알,93,74,,
우동,93,72,,
전쟁,93,80,,
오트리,93,89,,
이케아,93,84,,
year,93,75,,
에듀케이션,93,89,,
성태,93,93,,
햇살,92,83,,
키드,92,88,,
명확,92,75,,
장면,92,85,,
시내,92,72,,
입체,92,80,,
타미,92,79,,
아이비리그,92,78,,
미우 미우,92,75,,
해골,92,75,,
빗,92,81,,
양털,92,73,,
문신,92,69,,
대답,92,84,,
이놈,92,91,,
핏더사이즈,92,89,,
손해,92,78,,
뱅,92,85,,
마디,92,89,,
상처,92,73,,
둥,92,83,,
우체국,92,75,,
이직,92,75,,
택배비,92,81,,
파스타,92,76,,
ralphlauren,92,57,,
탑승,92,88,,
자취,92,78,,
육군,92,65,,
max,92,77,,
방사선사,92,92,,
dws,92,83,,
금강,92,82,,
월스와,92,80,,
즐거움,91,88,,
차별,91,84,,
니즈,91,78,,
솔직,91,86,,
구현,91,82,,
변,91,84,,
관광객,91,51,,
키츠네,91,83,,
two,91,61,,
일반인,91,82,,
apple,91,87,,
졸,91,87,,
슈프림포스,91,88,,
찬스,91,83,,
이동휘,91,77,,
옆모습,91,73,,
영접,91,82,,
광안리,91,71,,
엘칸토,91,87,,
셔켓,91,72,,
한편,91,81,,
처가,91,22,,
학기,91,79,,
골목,91,69,,
램스울,91,77,,
호시스,91,91,,
채무,91,19,,
히스토리,90,80,,
최신,90,64,,
north,90,60,,
미묘,90,85,,
액션,90,75,,
매수,90,85,,
쪽지,90,64,,
점검,90,44,,
팬티,90,77,,
반성,90,82,,
똑똑,90,76,,
영수증,90,79,,
직관,90,80,,
옆구리,90,85,,
봉투,90,79,,
낭비,90,84,,
선착,90,88,,
출,90,83,,
패쪼,90,72,,
귀국,90,87,,
소진,90,76,,
hd,90,68,,
real,90,57,,
chino,90,54,,
흐앤므,90,74,,
dsb,90,42,,
재료,89,79,,
조직,89,69,,
아브라함,89,78,,
확대,89,76,,
ut,89,69,,
진지,89,89,,
right,89,79,,
바느질,89,73,,
요고,89,84,,
맥북,89,66,,
보조,89,74,,
강원도,89,80,,
혜자,89,86,,
세금,89,78,,
이지부스트,89,80,,
짬,89,83,,
deep,89,77,,
참가,89,61,,
마루,89,79,,
베니어,89,68,,
교통,89,40,,
별점,89,72,,
플레이버리즘,89,87,,
카타리나,89,70,,
아뜨리,89,84,,
꼬르녹,89,72,,
뚝배기,89,89,,
km,89,62,,
life,88,63,,
자사,88,63,,
big,88,56,,
말랑,88,85,,
파자마,88,78,,
촘촘,88,79,,
준야 와타나베,88,70,,
garcons,88,65,,
즉시,88,82,,
무트,88,86,,
용량,88,58,,
수리,88,64,,
수학여행,88,86,,
바깥쪽,88,85,,
스크래치,88,74,,
승리,88,80,,
모음집,88,79,,
읍,88,66,,
만만,88,84,,
범죄,88,26,,
워크샵,88,69,,
도서관,88,72,,
외피,88,74,,
관람,88,67,,
기철,88,81,,
아레테,88,82,,
sokonyun,88,88,,
여수,88,58,,
폴스,88,71,,
from,87,66,,
카라비너,87,75,,
페이즐리,87,76,,
셀렉트,87,68,,
퇴근길,87,82,,
캡슐,87,62,,
long,87,75,,
릴리,87,81,,
장착,87,84,,
포플린,87,74,,
타탄,87,71,,
쌍,87,79,,
업데이트,87,80,,
출산,87,38,,
드랍,87,72,,
안심,87,68,,
프레쉬,87,70,,
화장품,87,62,,
국물,87,76,,
배꼽,87,75,,
해피,87,84,,
백만,87,82,,
계,87,86,,
오토바이,87,72,,
손등,87,80,,
목숨,87,31,,
그날,87,81,,
멍,87,80,,
쇼브오프,87,87,,
피렌체아뜨리에,87,84,,
근접,87,71,,
오디너리핏츠,87,72,,
영국군,87,55,,
다다이즘,86,80,,
충족,86,81,,
핵심,86,72,,
수분,86,66,,
out,86,77,,
우울,86,84,,
dr,86,64,,
8볼,86,78,,
사양,86,73,,
미카,86,80,,
blog.naver.com,86,86,,
가위,86,79,,
두,86,86,,
픽업,86,76,,
공대,86,78,,
남방,86,82,,
adv,86,69,,
김치,86,72,,
최강,86,81,,
틈,86,82,,
스그,86,81,,
점원,86,64,,
로션,86,67,,
트임,86,75,,
분석,86,61,,
빽,86,85,,
ring,86,71,,
페프,86,69,,
성현,86,86,,
슈퍼스무스,86,58,,
홀랜드,86,42,,
포크,85,67,,
espionage,85,56,,
정원,85,55,,
winter,85,71,,
우승,85,65,,
자동차,85,68,,
amomento,85,65,,
부클,85,66,,
leon,85,63,,
스루,85,72,,
모터사이클,85,67,,
재현,85,63,,
잭,85,69,,
사이클,85,67,,
style,85,65,,
마라톤,85,68,,
삼각,85,72,,
자연광,85,79,,
쉐기독,85,69,,
바닷가,85,68,,
덕후,85,70,,
다운로드,85,50,,
오른발,85,69,,
충동구매,85,83,,
조카,85,72,,
침대,85,74,,
지게,85,82,,
레스토랑,85,39,,
닥스,85,67,,
타워,85,68,,
발렌티노,85,82,,
계단,85,79,,
sony,85,79,,
최악,85,79,,
일기,85,79,,
주차장,85,71,,
코메카지,85,49,,
업계,84,63,,
하이츠,84,62,,
필터,84,58,,
보더,84,69,,
가이드,84,70,,
수단,84,57,,
노이즈,84,75,,
초년,84,77,,
바이오,84,39,,
haruta,84,30,,
만화,84,61,,
라임,84,73,,
etc,84,68,,
어마어마,84,83,,
구름,84,78,,
피그먼트,84,77,,
삭,84,78,,
셈,84,79,,
에센스,84,77,,
스팀,84,74,,
북촌,84,69,,
wh,84,80,,
행거,84,67,,
치료,84,65,,
원본,84,53,,
타스,84,61,,
여주,84,81,,
스페지,84,69,,
본문,84,60,,
짱구대디,84,78,,
캉골,84,83,,
cwu,84,70,,
프레리,84,74,,
이우가마카라스,84,75,,
파프롬왓,84,55,,
텐진,84,65,,
변제,84,17,,
love,83,64,,
가수,83,76,,
제도,83,40,,
아치,83,68,,
함정,83,83,,
루키,83,80,,
dore,83,61,,
테디,83,67,,
브레인,83,67,,
칼하트,83,74,,
리미티드,83,69,,
더스티,83,71,,
spao,83,65,,
따위,83,81,,
막막,83,82,,
이펙터,83,72,,
사유,83,61,,
멀쩡,83,80,,
견,83,66,,
수영,83,74,,
잡,83,79,,
투척,83,83,,
테라스,83,73,,
투어리스트,83,62,,
발마칸,83,79,,
새터,83,77,,
일명,83,77,,
베이글,83,66,,
몽크,83,70,,
하바티,83,64,,
올 세인츠,83,58,,
로우로우,83,80,,
코닥,83,79,,
ict,83,27,,
마티앤선즈,83,61,,
월와뭅,83,67,,
gucci,83,58,,
태형,83,83,,
paul,82,71,,
경계,82,76,,
절제,82,77,,
식물,82,58,,
워싱감,82,74,,
우연,82,79,,
지지,82,50,,
프로그램,82,58,,
착각,82,80,,
seoul,82,61,,
허프,82,76,,
차원,82,79,,
사각,82,70,,
녀,82,73,,
놀,82,77,,
난이도,82,69,,
사촌,82,80,,
글레이셔,82,69,,
cj,82,55,,
답장,82,61,,
메이플,82,75,,
머스타드,82,78,,
누리,82,80,,
카고바지,82,77,,
방어,82,63,,
취,82,75,,
md,82,58,,
블라인드,82,75,,
콩,82,66,,
트랜스,82,66,,
지적,82,77,,
라츠,82,78,,
칼국수,82,56,,
유넥,82,60,,
후보군,82,79,,
논노드,82,76,,
우메다,82,51,,
어나더유스,82,71,,
기빈스,82,55,,
요크,82,62,,
rrl.,82,15,,
클레이,82,70,,
데이터,81,64,,
spring,81,69,,
트래킹,81,70,,
과장,81,73,,
창업,81,16,,
리그,81,60,,
커팅,81,60,,
