base_canon,base_example_token,base_vocab_key,base_freq,candidate_token_raw,candidate_token_clean,candidate_freq,similarity,category,source,Y/N
아디다스,아디다스,'아디다스',9990,'아디폼',아디폼,50,0.701813,BRAND,word2vec,
아디다스,아디다스,'아디다스',9990,'송포더뮤트',송포더뮤트,86,0.7018,BRAND,word2vec,
아디다스슈퍼스타,아디다스슈퍼스타,'아디다스슈퍼스타',1530,'슈퍼',슈퍼,1517,0.803328,ITEM,word2vec,
아디다스슈퍼스타,아디다스슈퍼스타,'아디다스슈퍼스타',1530,'슈스',슈스,133,0.757309,ITEM,word2vec,
아디다스슈퍼스타,아디다스슈퍼스타,'아디다스슈퍼스타',1530,'포럼',포럼,388,0.734605,ITEM,word2vec,
아디다스슈퍼스타,아디다스슈퍼스타,'아디다스슈퍼스타',1530,'스페지알',스페지알,163,0.731829,ITEM,word2vec,
아디다스슈퍼스타,아디다스슈퍼스타,'아디다스슈퍼스타',1530,'아이다스',아이다스,21,0.727795,ITEM,word2vec,
아디다스슈퍼스타,아디다스슈퍼스타,'아디다스슈퍼스타',1530,'수퍼스타',수퍼스타,12,0.705806,ITEM,word2vec,
아디다스슈퍼스타,아디다스슈퍼스타,'아디다스슈퍼스타',1530,'아디매틱',아디매틱,253,0.702716,ITEM,word2vec,
아디다스슈퍼스타,아디다스슈퍼스타,'아디다스슈퍼스타',1530,'그라다스',그라다스,7,0.700037,ITEM,word2vec,
아디다스슈퍼스타,아디다스슈퍼스타,'아디다스슈퍼스타',1530,'올검포스',올검포스,324,0.698029,ITEM,word2vec,
아디다스슈퍼스타,아디다스슈퍼스타,'아디다스슈퍼스타',1530,'센테니얼',센테니얼,8,0.692775,ITEM,word2vec,
아디다스슈퍼스타,아디다스슈퍼스타,'아디다스슈퍼스타',1530,'아이다',아이다,14,0.691385,ITEM,word2vec,
아르켓,아르켓,'아르켓',541,'카사블랑카',카사블랑카,7,0.618424,BRAND,word2vec,
아르켓,아르켓,'아르켓',541,'브엄재',브엄재,7,0.611103,BRAND,word2vec,
아르켓,아르켓,'아르켓',541,'아모',아모,13,0.589715,BRAND,word2vec,
아르켓,아르켓,'아르켓',541,'sinjae',sinjae,5,0.586155,BRAND,word2vec,
아르켓,아르켓,'아르켓',541,'코듀로이셔츠',코듀로이셔츠,5,0.58586,BRAND,word2vec,
아르켓,아르켓,'아르켓',541,'해리티지플로스',해리티지플로스,6,0.584681,BRAND,word2vec,
아르켓,아르켓,'아르켓',541,'스테디에브레웨어',스테디에브레웨어,6,0.581433,BRAND,word2vec,
아르켓,아르켓,'아르켓',541,'코듀로이팬츠',코듀로이팬츠,22,0.578977,BRAND,word2vec,
아르켓,아르켓,'아르켓',541,'클로무드',클로무드,5,0.575108,BRAND,word2vec,
아르켓,아르켓,'아르켓',541,'클러그',클러그,8,0.574787,BRAND,word2vec,
아르켓,아르켓,'아르켓',541,'스테디에브리웨어',스테디에브리웨어,342,0.574046,BRAND,word2vec,
아르켓,아르켓,'아르켓',541,'예루살램',예루살램,12,0.572243,BRAND,word2vec,
아르켓,아르켓,'아르켓',541,'싱커루프',싱커루프,17,0.570871,BRAND,word2vec,
아르켓,아르켓,'아르켓',541,'멘토',멘토,450,0.569435,BRAND,word2vec,
아메리칸,아메리칸,'아메리칸',490,'로이흐트포이어',로이흐트포이어,8,0.678956,STYLE,word2vec,
아메리칸,아메리칸,'아메리칸',490,'아메카지나',아메카지나,9,0.637739,STYLE,word2vec,
아메리칸,아메리칸,'아메리칸',490,'아메카지류',아메카지류,11,0.62386,STYLE,word2vec,
아메리칸,아메리칸,'아메리칸',490,'헤비듀티',헤비듀티,7,0.618423,STYLE,word2vec,
아메리칸,아메리칸,'아메리칸',490,'네이티브',네이티브,46,0.615,STYLE,word2vec,
아메리칸,아메리칸,'아메리칸',490,'아메카',아메카,11,0.60591,STYLE,word2vec,
아메리칸,아메리칸,'아메리칸',490,'표방',표방,11,0.594705,STYLE,word2vec,
아메리칸,아메리칸,'아메리칸',490,'지향점',지향점,5,0.590742,STYLE,word2vec,
아메리칸,아메리칸,'아메리칸',490,'골드러시',골드러시,10,0.58708,STYLE,word2vec,
아메리칸,아메리칸,'아메리칸',490,'오콘쿼',오콘쿼,51,0.574649,STYLE,word2vec,
아메리칸,아메리칸,'아메리칸',490,'어나',어나,12,0.574118,STYLE,word2vec,
아메리칸,아메리칸,'아메리칸',490,'headwear',headwear,13,0.573201,STYLE,word2vec,
아메카지,아메카지,'아메카지',803,'메카',메카,506,0.795518,STYLE,word2vec,
아메카지,아메카지,'아메카지',803,'아메카지나',아메카지나,9,0.754149,STYLE,word2vec,
아메카지,아메카지,'아메카지',803,'아메카',아메카,11,0.745119,STYLE,word2vec,
아메카지,아메카지,'아메카지',803,'아메카지류',아메카지류,11,0.703817,STYLE,word2vec,
아메카지,아메카지,'아메카지',803,'밀리터리류',밀리터리류,9,0.680588,STYLE,word2vec,
아메카지,아메카지,'아메카지',803,'밀리터리',밀리터리,51,0.666749,STYLE,word2vec,
아메카지,아메카지,'아메카지',803,'아메카지룩',아메카지룩,50,0.652184,STYLE,word2vec,
아메카지,아메카지,'아메카지',803,'캐쥬',캐쥬,397,0.632332,STYLE,word2vec,
아메카지,아메카지,'아메카지',803,'리터',리터,1177,0.628205,STYLE,word2vec,
아메카지,아메카지,'아메카지',803,'지향점',지향점,5,0.617497,STYLE,word2vec,
아메카지,아메카지,'아메카지',803,'국한',국한,7,0.601659,STYLE,word2vec,
아메카지,아메카지,'아메카지',803,'잡종',잡종,5,0.598138,STYLE,word2vec,
아미,아미,'아미',780,'키츠네',키츠네,122,0.694054,BRAND,word2vec,
아미,아미,'아미',780,'매종키츠네',매종키츠네,7,0.670366,BRAND,word2vec,
아미,아미,'아미',780,'써네',써네,20,0.646543,BRAND,word2vec,
아미,아미,'아미',780,'톰브',톰브,27,0.616872,BRAND,word2vec,
아미,아미,'아미',780,'백로',백로,24,0.569215,BRAND,word2vec,
아미,아미,'아미',780,'bw',bw,7,0.546195,BRAND,word2vec,
아미,아미,'아미',780,'여우',여우,106,0.542282,BRAND,word2vec,
아미,아미,'아미',780,'겐조',겐조,129,0.540616,BRAND,word2vec,
아미,아미,'아미',780,'메종',메종,27,0.539588,BRAND,word2vec,
아미,아미,'아미',780,'에첸엠',에첸엠,6,0.531334,BRAND,word2vec,
아스토플렉스,아스토플렉스,'아스토플렉스',482,'그린플렉스',그린플렉스,49,0.765433,BRAND,word2vec,
아스토플렉스,아스토플렉스,'아스토플렉스',482,'빈플렉스',빈플렉스,16,0.714833,BRAND,word2vec,
아스토플렉스,아스토플렉스,'아스토플렉스',482,'헤스트라',헤스트라,15,0.684656,BRAND,word2vec,
아스토플렉스,아스토플렉스,'아스토플렉스',482,'듀크플렉스',듀크플렉스,46,0.681459,BRAND,word2vec,
아스토플렉스,아스토플렉스,'아스토플렉스',482,'앤유니페어',앤유니페어,8,0.677971,BRAND,word2vec,
아스토플렉스,아스토플렉스,'아스토플렉스',482,'아스토플',아스토플,20,0.671896,BRAND,word2vec,
아스토플렉스,아스토플렉스,'아스토플렉스',482,'아스토',아스토,5,0.652335,BRAND,word2vec,
아스토플렉스,아스토플렉스,'아스토플렉스',482,'테스토리아',테스토리아,5,0.642778,BRAND,word2vec,
아스토플렉스,아스토플렉스,'아스토플렉스',482,'하루타',하루타,170,0.635336,BRAND,word2vec,
아스토플렉스,아스토플렉스,'아스토플렉스',482,'아놀',아놀,34,0.63385,BRAND,word2vec,
아스토플렉스,아스토플렉스,'아스토플렉스',482,'샴보드',샴보드,9,0.630276,BRAND,word2vec,
아스토플렉스,아스토플렉스,'아스토플렉스',482,'아스토플랙스',아스토플랙스,42,0.626084,BRAND,word2vec,
아스토플렉스,아스토플렉스,'아스토플렉스',482,'바버인터네셔널',바버인터네셔널,10,0.624546,BRAND,word2vec,
아식스,아식스,'아식스',8591,'젤소노마',젤소노마,158,0.884652,BRAND,word2vec,
아식스,아식스,'아식스',8591,'젤벤쳐',젤벤쳐,119,0.822741,BRAND,word2vec,
아식스,아식스,'아식스',8591,'카야노',카야노,211,0.818234,BRAND,word2vec,
아식스,아식스,'아식스',8591,'소노마',소노마,255,0.806964,BRAND,word2vec,
아식스,아식스,'아식스',8591,'젤벤쳐6',젤벤쳐6,122,0.80552,BRAND,word2vec,
아식스,아식스,'아식스',8591,'젤',젤,2147,0.803779,BRAND,word2vec,
아식스,아식스,'아식스',8591,'젤님버스',젤님버스,8,0.792986,BRAND,word2vec,
아식스,아식스,'아식스',8591,'젤소켓',젤소켓,11,0.781325,BRAND,word2vec,
아식스,아식스,'아식스',8591,'모노즈쿠리',모노즈쿠리,9,0.766534,BRAND,word2vec,
아식스,아식스,'아식스',8591,'벤처',벤처,166,0.762678,BRAND,word2vec,
아식스,아식스,'아식스',8591,'벤쳐',벤쳐,89,0.752299,BRAND,word2vec,
아식스,아식스,'아식스',8591,'키리오스',키리오스,16,0.751694,BRAND,word2vec,
아식스,아식스,'아식스',8591,'소켓',소켓,14,0.745852,BRAND,word2vec,
아식스,아식스,'아식스',8591,'언리미티드',언리미티드,30,0.740356,BRAND,word2vec,
아우터,아우터,'아우터',42564,'표기',표기,6742,0.777291,ITEM,word2vec,
아우터,아우터,'아우터',42564,'협찬',협찬,29170,0.720609,ITEM,word2vec,
아우터,아우터,'아우터',42564,'냐미',냐미,10,0.698396,ITEM,word2vec,
아우터,아우터,'아우터',42564,'필수',필수,7558,0.689731,ITEM,word2vec,
아우터,아우터,'아우터',42564,'에이프릴',에이프릴,17,0.674517,ITEM,word2vec,
아우터,아우터,'아우터',42564,'mmgu',mmgu,8,0.664307,ITEM,word2vec,
아우터,아우터,'아우터',42564,'나아나나',나아나나,7,0.657551,ITEM,word2vec,
아우터,아우터,'아우터',42564,'애즈카톤',애즈카톤,7,0.652339,ITEM,word2vec,
아우터,아우터,'아우터',42564,'노앙',노앙,7,0.645368,ITEM,word2vec,
아우터,아우터,'아우터',42564,'트렌치룩',트렌치룩,6,0.644757,ITEM,word2vec,
아우터,아우터,'아우터',42564,'리들',리들,6,0.640571,ITEM,word2vec,
아우터,아우터,'아우터',42564,'야상코디',야상코디,11,0.63844,ITEM,word2vec,
아우터,아우터,'아우터',42564,'디메',디메,8,0.637439,ITEM,word2vec,
아웃도어,아웃도어,'아웃도어',566,'고산',고산,5,0.664847,STYLE,word2vec,
아웃도어,아웃도어,'아웃도어',566,'프로덕츠',프로덕츠,15,0.645869,STYLE,word2vec,
아웃도어,아웃도어,'아웃도어',566,'하락세',하락세,8,0.626092,STYLE,word2vec,
아웃도어,아웃도어,'아웃도어',566,'gorpcore',gorpcore,6,0.622118,STYLE,word2vec,
아웃도어,아웃도어,'아웃도어',566,'코프코어',코프코어,21,0.615835,STYLE,word2vec,
아웃도어,아웃도어,'아웃도어',566,'특화',특화,20,0.608391,STYLE,word2vec,
아웃도어,아웃도어,'아웃도어',566,'고프코어룩',고프코어룩,137,0.607106,STYLE,word2vec,
아웃도어,아웃도어,'아웃도어',566,'등산복',등산복,84,0.605395,STYLE,word2vec,
아웃도어,아웃도어,'아웃도어',566,'등산',등산,676,0.602283,STYLE,word2vec,
아웃도어,아웃도어,'아웃도어',566,'마무트',마무트,9,0.595727,STYLE,word2vec,
아웃도어,아웃도어,'아웃도어',566,'경량급',경량급,6,0.593433,STYLE,word2vec,
아웃도어,아웃도어,'아웃도어',566,'오프로드',오프로드,18,0.587899,STYLE,word2vec,
아웃도어,아웃도어,'아웃도어',566,'어패럴',어패럴,38,0.58611,STYLE,word2vec,
아웃도어,아웃도어,'아웃도어',566,'안성맞춤',안성맞춤,18,0.581681,STYLE,word2vec,
아웃도어,아웃도어,'아웃도어',566,'산악',산악,9,0.579973,STYLE,word2vec,
아워레가시,아워레가시,'아워레가시',2990,'카미온',카미온,91,0.731569,BRAND,word2vec,
아워레가시,아워레가시,'아워레가시',2990,'키네토',키네토,22,0.721668,BRAND,word2vec,
아워레가시,아워레가시,'아워레가시',2990,'타일레',타일레,20,0.696356,BRAND,word2vec,
아워레가시,아워레가시,'아워레가시',2990,'애드오프',애드오프,30,0.692409,BRAND,word2vec,
아워레가시,아워레가시,'아워레가시',2990,'써드컷',써드컷,83,0.688346,BRAND,word2vec,
아워레가시,아워레가시,'아워레가시',2990,'퍼들부츠',퍼들부츠,7,0.682822,BRAND,word2vec,
아워레가시,아워레가시,'아워레가시',2990,'게이터',게이터,5,0.68269,BRAND,word2vec,
아워레가시,아워레가시,'아워레가시',2990,'카미',카미,84,0.679842,BRAND,word2vec,
아워레가시,아워레가시,'아워레가시',2990,'에크하우스 라타',에크하우스 라타,17,0.676804,BRAND,word2vec,
아워레가시,아워레가시,'아워레가시',2990,'로스크',로스크,10,0.668096,BRAND,word2vec,
아워레가시,아워레가시,'아워레가시',2990,'아웨레가시',아웨레가시,7,0.666341,BRAND,word2vec,
아워레가시,아워레가시,'아워레가시',2990,'niwwtw',niwwtw,17,0.658623,BRAND,word2vec,
아워레가시,아워레가시,'아워레가시',2990,'크랙부츠',크랙부츠,7,0.655191,BRAND,word2vec,
아워레가시,아워레가시,'아워레가시',2990,'텔파',텔파,10,0.654537,BRAND,word2vec,
아워레가시,아워레가시,'아워레가시',2990,'데드라인',데드라인,5,0.653038,BRAND,word2vec,
아워레거시,아워레거시,'아워레거시',602,'렉쏘공',렉쏘공,25,0.819008,ITEM,word2vec,
아워레거시,아워레거시,'아워레거시',602,'뉴',뉴,7040,0.718354,ITEM,word2vec,
아워레거시,아워레거시,'아워레거시',602,'v',v,2987,0.701122,ITEM,word2vec,
아워레거시,아워레거시,'아워레거시',602,'rnm',rnm,13,0.695014,ITEM,word2vec,
아워레거시,아워레거시,'아워레거시',602,'뉴발란그',뉴발란그,5,0.680274,ITEM,word2vec,
아워레거시,아워레거시,'아워레거시',602,'rjm',rjm,12,0.672015,ITEM,word2vec,
아워레거시,아워레거시,'아워레거시',602,'ra',ra,23,0.649547,ITEM,word2vec,
아워레거시,아워레거시,'아워레거시',602,'테디산티스',테디산티스,26,0.643361,ITEM,word2vec,
아워레거시,아워레거시,'아워레거시',602,'ro',ro,15,0.63751,ITEM,word2vec,
아워레거시,아워레거시,'아워레거시',602,'이매진',이매진,22,0.636633,ITEM,word2vec,
아워레거시,아워레거시,'아워레거시',602,'뉴빌란스',뉴빌란스,7,0.635209,ITEM,word2vec,
아워레거시,아워레거시,'아워레거시',602,'srp',srp,5,0.633968,ITEM,word2vec,
아워레거시,아워레거시,'아워레거시',602,'케치볼',케치볼,9,0.629719,ITEM,word2vec,
아워레거시,아워레거시,'아워레거시',602,'씨 솔트',씨 솔트,50,0.628195,ITEM,word2vec,
아워셀브스,아워셀브스,'아워셀브스',431,'데밀',데밀,241,0.666016,BRAND,word2vec,
아워셀브스,아워셀브스,'아워셀브스',431,'우드비',우드비,46,0.637583,BRAND,word2vec,
아워셀브스,아워셀브스,'아워셀브스',431,'스테디에브리웨어',스테디에브리웨어,342,0.633239,BRAND,word2vec,
아워셀브스,아워셀브스,'아워셀브스',431,'스테이',스테이,122,0.624928,BRAND,word2vec,
아워셀브스,아워셀브스,'아워셀브스',431,'샴보드',샴보드,9,0.592806,BRAND,word2vec,
아워셀브스,아워셀브스,'아워셀브스',431,'에이톤',에이톤,5,0.592304,BRAND,word2vec,
아워셀브스,아워셀브스,'아워셀브스',431,'키바타',키바타,29,0.58401,BRAND,word2vec,
아워셀브스,아워셀브스,'아워셀브스',431,'hgs',hgs,49,0.563399,BRAND,word2vec,
아워셀브스,아워셀브스,'아워셀브스',431,'피즈',피즈,44,0.562284,BRAND,word2vec,
아워셀브스,아워셀브스,'아워셀브스',431,'보더티',보더티,24,0.561438,BRAND,word2vec,
아워셀브스,아워셀브스,'아워셀브스',431,'러프사이드',러프사이드,159,0.55837,BRAND,word2vec,
아워셀브스,아워셀브스,'아워셀브스',431,'비어디드키드',비어디드키드,6,0.557023,BRAND,word2vec,
아워셀브스,아워셀브스,'아워셀브스',431,'츠',츠,837,0.550288,BRAND,word2vec,
아워스코프,아워스코프,'아워스코프',529,'르마드',르마드,646,0.721783,BRAND,word2vec,
아워스코프,아워스코프,'아워스코프',529,'파브레',파브레,284,0.712355,BRAND,word2vec,
아워스코프,아워스코프,'아워스코프',529,'mmmc',mmmc,41,0.677111,BRAND,word2vec,
아워스코프,아워스코프,'아워스코프',529,'소신',소신,220,0.674443,BRAND,word2vec,
아워스코프,아워스코프,'아워스코프',529,'닉앤니콜',닉앤니콜,36,0.657782,BRAND,word2vec,
아워스코프,아워스코프,'아워스코프',529,'btbd',btbd,6,0.651005,BRAND,word2vec,
아워스코프,아워스코프,'아워스코프',529,'엘무드',엘무드,709,0.642575,BRAND,word2vec,
아워스코프,아워스코프,'아워스코프',529,'블론드',블론드,198,0.641237,BRAND,word2vec,
아워스코프,아워스코프,'아워스코프',529,'파브레가',파브레가,294,0.640919,BRAND,word2vec,
아이보리,아이보리,'아이보리',1488,'카라넥',카라넥,22,0.737432,STYLE,word2vec,
아이보리,아이보리,'아이보리',1488,'색',색,11860,0.732013,STYLE,word2vec,
아이보리,아이보리,'아이보리',1488,'색상',색상,11141,0.699648,STYLE,word2vec,
아이보리,아이보리,'아이보리',1488,'색깔',색깔,1955,0.690069,STYLE,word2vec,
아이보리,아이보리,'아이보리',1488,'연두',연두,28,0.6856,STYLE,word2vec,
아이보리,아이보리,'아이보리',1488,'군청색',군청색,7,0.685162,STYLE,word2vec,
아이보리,아이보리,'아이보리',1488,'미색',미색,7,0.682657,STYLE,word2vec,
아이보리,아이보리,'아이보리',1488,'컬러',컬러,9314,0.681144,STYLE,word2vec,
아이보리,아이보리,'아이보리',1488,'계열',계열,1289,0.67963,STYLE,word2vec,
아이언레인저,아이언레인저,'아이언레인저',748,'하니스',하니스,11,0.754509,ITEM,word2vec,
아이언레인저,아이언레인저,'아이언레인저',748,'벡',벡,180,0.75319,ITEM,word2vec,
아이언레인저,아이언레인저,'아이언레인저',748,'목토',목토,10,0.702096,ITEM,word2vec,
아이언레인저,아이언레인저,'아이언레인저',748,'러프앤터프',러프앤터프,9,0.651426,ITEM,word2vec,
아이언레인저,아이언레인저,'아이언레인저',748,'아렌',아렌,132,0.630433,ITEM,word2vec,
아이언레인저,아이언레인저,'아이언레인저',748,'래드윙',래드윙,6,0.630401,ITEM,word2vec,
아이언레인저,아이언레인저,'아이언레인저',748,'울버린',울버린,31,0.628969,ITEM,word2vec,
아이언레인저,아이언레인저,'아이언레인저',748,'스포르티브',스포르티브,5,0.622575,ITEM,word2vec,
아이언레인저,아이언레인저,'아이언레인저',748,'쏘로굿',쏘로굿,36,0.599315,ITEM,word2vec,
아이언레인저,아이언레인저,'아이언레인저',748,'코워커스',코워커스,9,0.585709,ITEM,word2vec,
아이언레인저,아이언레인저,'아이언레인저',748,'레인지',레인지,36,0.58409,ITEM,word2vec,
아이언레인저,아이언레인저,'아이언레인저',748,'벡멘',벡멘,26,0.582011,ITEM,word2vec,
아이언레인저,아이언레인저,'아이언레인저',748,'퓨터',퓨터,6,0.577982,ITEM,word2vec,
아이언레인저,아이언레인저,'아이언레인저',748,'투몽키즈',투몽키즈,7,0.577246,ITEM,word2vec,
아이템,아이템,'아이템',7779,'소장',소장,3548,0.745468,ITEM,word2vec,
아이템,아이템,'아이템',7779,'카테고리',카테고리,1631,0.704576,ITEM,word2vec,
아이템,아이템,'아이템',7779,'활용',활용,3795,0.666128,ITEM,word2vec,
아이템,아이템,'아이템',7779,'해당',해당,2860,0.662733,ITEM,word2vec,
아이템,아이템,'아이템',7779,'비숫',비숫,7,0.639222,ITEM,word2vec,
아이템,아이템,'아이템',7779,'망설임',망설임,8,0.622468,ITEM,word2vec,
아이템,아이템,'아이템',7779,'구분',구분,1609,0.619171,ITEM,word2vec,
아이템,아이템,'아이템',7779,'정적',정적,6,0.60136,ITEM,word2vec,
아이템,아이템,'아이템',7779,'기본템',기본템,8,0.59827,ITEM,word2vec,
아이템,아이템,'아이템',7779,'가즈아아아',가즈아아아,5,0.595262,ITEM,word2vec,
아이템,아이템,'아이템',7779,'야매떼',야매떼,5,0.592761,ITEM,word2vec,
아이템,아이템,'아이템',7779,'amekaji',amekaji,8,0.585588,ITEM,word2vec,
아이템,아이템,'아이템',7779,'적재적소',적재적소,6,0.58544,ITEM,word2vec,
아이템,아이템,'아이템',7779,'수',수,29528,0.584493,ITEM,word2vec,
아이템,아이템,'아이템',7779,'막론',막론,6,0.583463,ITEM,word2vec,
아크테릭스,아크테릭스,'아크테릭스',3327,'아크테릭스베타',아크테릭스베타,479,0.80371,BRAND,word2vec,
아크테릭스,아크테릭스,'아크테릭스',3327,'맨티스2',맨티스2,29,0.803512,BRAND,word2vec,
아크테릭스,아크테릭스,'아크테릭스',3327,'아로',아로,20,0.781948,BRAND,word2vec,
아크테릭스,아크테릭스,'아크테릭스',3327,'lt',lt,390,0.77747,BRAND,word2vec,
아크테릭스,아크테릭스,'아크테릭스',3327,'제타',제타,60,0.771745,BRAND,word2vec,
아크테릭스,아크테릭스,'아크테릭스',3327,'스쿼미시',스쿼미시,184,0.769235,BRAND,word2vec,
아크테릭스,아크테릭스,'아크테릭스',3327,'앜테',앜테,10,0.757782,BRAND,word2vec,
아크테릭스,아크테릭스,'아크테릭스',3327,'누클리아이',누클리아이,7,0.756997,BRAND,word2vec,
아크테릭스,아크테릭스,'아크테릭스',3327,'세륨',세륨,202,0.752109,BRAND,word2vec,
아크테릭스,아크테릭스,'아크테릭스',3327,'프로톤',프로톤,24,0.747543,BRAND,word2vec,
아크테릭스,아크테릭스,'아크테릭스',3327,'멘티스',멘티스,10,0.736912,BRAND,word2vec,
아크테릭스,아크테릭스,'아크테릭스',3327,'토륨',토륨,97,0.715661,BRAND,word2vec,
아크테릭스,아크테릭스,'아크테릭스',3327,'비치쉘',비치쉘,9,0.714893,BRAND,word2vec,
아크테릭스,아크테릭스,'아크테릭스',3327,'수페리어',수페리어,7,0.714656,BRAND,word2vec,
아크테릭스베타,아크테릭스베타,'아크테릭스베타',479,'lt',lt,390,0.872249,ITEM,word2vec,
아크테릭스베타,아크테릭스베타,'아크테릭스베타',479,'스쿼미시',스쿼미시,184,0.813636,ITEM,word2vec,
아크테릭스베타,아크테릭스베타,'아크테릭스베타',479,'세륨',세륨,202,0.775451,ITEM,word2vec,
아크테릭스베타,아크테릭스베타,'아크테릭스베타',479,'제타',제타,60,0.774887,ITEM,word2vec,
아크테릭스베타,아크테릭스베타,'아크테릭스베타',479,'앜테',앜테,10,0.752529,ITEM,word2vec,
아크테릭스베타,아크테릭스베타,'아크테릭스베타',479,'포리지',포리지,5,0.750402,ITEM,word2vec,
아크테릭스베타,아크테릭스베타,'아크테릭스베타',479,'sv',sv,84,0.750294,ITEM,word2vec,
아크테릭스베타,아크테릭스베타,'아크테릭스베타',479,'누클리아이',누클리아이,7,0.744649,ITEM,word2vec,
아크테릭스베타,아크테릭스베타,'아크테릭스베타',479,'시조새',시조새,50,0.726174,ITEM,word2vec,
아크테릭스베타,아크테릭스베타,'아크테릭스베타',479,'프로톤',프로톤,24,0.723399,ITEM,word2vec,
아크테릭스베타,아크테릭스베타,'아크테릭스베타',479,'ar',ar,132,0.722458,ITEM,word2vec,
아크테릭스베타,아크테릭스베타,'아크테릭스베타',479,'토륨',토륨,97,0.713393,ITEM,word2vec,
아크테릭스베타,아크테릭스베타,'아크테릭스베타',479,'타츠',타츠,14,0.69799,ITEM,word2vec,
아톰,아톰,'아톰',540,'lt',lt,390,0.884116,ITEM,word2vec,
아톰,아톰,'아톰',540,'아크테릭스베타',아크테릭스베타,479,0.823122,ITEM,word2vec,
아톰,아톰,'아톰',540,'세륨',세륨,202,0.807972,ITEM,word2vec,
아톰,아톰,'아톰',540,'스쿼미시',스쿼미시,184,0.799243,ITEM,word2vec,
아톰,아톰,'아톰',540,'앜테',앜테,10,0.791205,ITEM,word2vec,
아톰,아톰,'아톰',540,'제타',제타,60,0.785509,ITEM,word2vec,
아톰,아톰,'아톰',540,'sv',sv,84,0.779386,ITEM,word2vec,
아톰,아톰,'아톰',540,'프로톤',프로톤,24,0.777525,ITEM,word2vec,
아톰,아톰,'아톰',540,'토륨',토륨,97,0.774762,ITEM,word2vec,
아톰,아톰,'아톰',540,'누클리아이',누클리아이,7,0.755977,ITEM,word2vec,
아톰,아톰,'아톰',540,'포리지',포리지,5,0.749781,ITEM,word2vec,
아톰,아톰,'아톰',540,'wx',wx,13,0.73038,ITEM,word2vec,
아톰,아톰,'아톰',540,'ar',ar,132,0.727444,ITEM,word2vec,
아톰,아톰,'아톰',540,'모투스',모투스,7,0.712815,ITEM,word2vec,
아트이프액츠,아트이프액츠,'아트이프액츠',852,'어나더오피스',어나더오피스,801,0.734342,BRAND,word2vec,
아트이프액츠,아트이프액츠,'아트이프액츠',852,'아트이프',아트이프,17,0.720685,BRAND,word2vec,
아트이프액츠,아트이프액츠,'아트이프액츠',852,'퍼렌',퍼렌,372,0.707326,BRAND,word2vec,
아트이프액츠,아트이프액츠,'아트이프액츠',852,'닼네',닼네,6,0.694734,BRAND,word2vec,
아트이프액츠,아트이프액츠,'아트이프액츠',852,'수티앵',수티앵,15,0.686109,BRAND,word2vec,
아트이프액츠,아트이프액츠,'아트이프액츠',852,'홀리',홀리,587,0.681119,BRAND,word2vec,
아트이프액츠,아트이프액츠,'아트이프액츠',852,'고낙',고낙,35,0.680727,BRAND,word2vec,
아트이프액츠,아트이프액츠,'아트이프액츠',852,'벨리',벨리,2224,0.679016,BRAND,word2vec,
아트이프액츠,아트이프액츠,'아트이프액츠',852,'아트이프액츠랑',아트이프액츠랑,6,0.675728,BRAND,word2vec,
아트이프액츠,아트이프액츠,'아트이프액츠',852,'액츠',액츠,53,0.673261,BRAND,word2vec,
아트이프액츠,아트이프액츠,'아트이프액츠',852,'히즈핸더',히즈핸더,40,0.67165,BRAND,word2vec,
아트이프액츠,아트이프액츠,'아트이프액츠',852,'아트이프액트',아트이프액트,5,0.66829,BRAND,word2vec,
아트이프액츠,아트이프액츠,'아트이프액츠',852,'러프사이드',러프사이드,159,0.667183,BRAND,word2vec,
아트이프액츠,아트이프액츠,'아트이프액츠',852,'스테디에브리웨어',스테디에브리웨어,342,0.663201,BRAND,word2vec,
아페쎄,아페쎄,'아페쎄',615,'apc',apc,173,0.702898,BRAND,word2vec,
아페쎄,아페쎄,'아페쎄',615,'매종키츠네',매종키츠네,7,0.65434,BRAND,word2vec,
아페쎄,아페쎄,'아페쎄',615,'쁘띠',쁘띠,18,0.617759,BRAND,word2vec,
아페쎄,아페쎄,'아페쎄',615,'a.p.c',a.p.c,45,0.606985,BRAND,word2vec,
아페쎄,아페쎄,'아페쎄',615,'무텐',무텐,6,0.592616,BRAND,word2vec,
아페쎄,아페쎄,'아페쎄',615,'다니엘',다니엘,114,0.592176,BRAND,word2vec,
아페쎄,아페쎄,'아페쎄',615,'아페세',아페세,44,0.586163,BRAND,word2vec,
아페쎄,아페쎄,'아페쎄',615,'브렌디드',브렌디드,13,0.582412,BRAND,word2vec,
아페쎄,아페쎄,'아페쎄',615,'모사',모사,11,0.579113,BRAND,word2vec,
아페쎄,아페쎄,'아페쎄',615,'런스타하이크',런스타하이크,10,0.578066,BRAND,word2vec,
아페쎄,아페쎄,'아페쎄',615,'va',va,6,0.576756,BRAND,word2vec,
아페쎄,아페쎄,'아페쎄',615,'비앙케토',비앙케토,5,0.571552,BRAND,word2vec,
아페쎄,아페쎄,'아페쎄',615,'퍼블리시티',퍼블리시티,49,0.566682,BRAND,word2vec,
아페쎄,아페쎄,'아페쎄',615,'오파츠',오파츠,9,0.56446,BRAND,word2vec,
아페쎄,아페쎄,'아페쎄',615,'퉆',퉆,15,0.559852,BRAND,word2vec,
