YEAR,TOKEN_TYPE,token,count,share
2025,STYLE,무채색,46,0.1249253163869426
2025,STYLE,미니멀,192,0.5214274075281082
2025,STYLE,버건디,81,0.21997718755092066
2025,STYLE,범용,125,0.33947096844277874
2025,STYLE,베이지,407,1.1053174732496875
2025,STYLE,베이직,50,0.13578838737711152
2025,STYLE,보세,256,0.695236543370811
2025,STYLE,브라운,750,2.036825810656673
2025,STYLE,블랙,2871,7.796969203193743
2025,STYLE,블루,1301,3.5332138395524417
2025,STYLE,빈티지,2489,6.7595459236326105
2025,STYLE,선선,60,0.16294606485253382
2025,STYLE,세미,145,0.3937863233936234
2025,STYLE,숏,117,0.31774482646244095
2025,STYLE,스몰,75,0.20368258106566728
2025,STYLE,스웨이드,551,1.4963880288957687
2025,STYLE,스퀘어,54,0.1466514583672804
2025,STYLE,스탠다드,228,0.6191950464396285
2025,STYLE,스트라이프,522,1.417630764217044
2025,STYLE,스트레이트,452,1.2275270218890881
2025,STYLE,스트릿,258,0.7006680788658953
2025,STYLE,스티치,224,0.6083319754494596
2025,STYLE,스파,81,0.21997718755092066
2025,STYLE,스포츠,198,0.5377220140133616
2025,STYLE,슬릭,18,0.04888381945576015
2025,STYLE,슬림,294,0.7984357177774157
2025,STYLE,시원,306,0.8310249307479225
2025,STYLE,시크,17,0.04616805170821791
2025,STYLE,실루엣,240,0.6517842594101353
2025,STYLE,실버,221,0.6001846722068329
2025,STYLE,실크,123,0.33403943294769434
2025,STYLE,심플,88,0.23898756178371625
2025,STYLE,아메리칸,99,0.2688610070066808
2025,STYLE,아메카지,179,0.4861224268100592
2025,STYLE,아웃도어,86,0.2335560262886318
2025,STYLE,아이보리,118,0.32046059420998313
2025,STYLE,에이징,164,0.4453859105969258
2025,STYLE,에코,56,0.1520829938623649
2025,STYLE,오렌지,96,0.2607137037640541
2025,STYLE,오묘,72,0.1955352778230406
2025,STYLE,오버,436,1.1840747379284124
2025,STYLE,오버핏,204,0.554016620498615
2025,STYLE,오피스,78,0.21182988430829397
2025,STYLE,올드,119,0.32317636195752536
2025,STYLE,올드 스쿨,43,0.1167780131443159
2025,STYLE,올리브,319,0.8663299114659715
2025,STYLE,올백,11,0.02987344522296453
2025,STYLE,와이드,829,2.251371462712509
2025,STYLE,와이드핏,75,0.20368258106566728
2025,STYLE,와일드,89,0.2417033295312585
2025,STYLE,워시,438,1.1895062734234967
2025,STYLE,워싱,623,1.6919233067188095
2025,STYLE,웨스턴,442,1.2003693444136658
2025,STYLE,유틸리티,86,0.2335560262886318
2025,STYLE,인디고,494,1.3415892672858616
2025,STYLE,정핏,172,0.4671120525772636
2025,STYLE,주름,189,0.5132801042854815
2025,STYLE,체크,392,1.0645809570365543
2025,STYLE,초겨울,16,0.043452283960675686
2025,STYLE,카고,112,0.3041659877247298
2025,STYLE,카모,85,0.23084025854108958
2025,STYLE,카키,371,1.0075498343381675
2025,STYLE,캐시미어,65,0.17652490359024497
2025,STYLE,캐주얼,764,2.0748465591222636
2025,STYLE,캐트릿,15,0.040736516213133456
2025,STYLE,코듀로이,188,0.5105643365379392
2025,STYLE,코튼,465,1.2628320026071371
2025,STYLE,크롭,161,0.4372386073542991
2025,STYLE,클래식,422,1.146053989462821
2025,STYLE,탄탄,155,0.42094400086904565
2025,STYLE,테일러드,86,0.2335560262886318
2025,STYLE,트렌디,26,0.07060996143609798
2025,STYLE,퍼플,140,0.3802074846559122
2025,STYLE,펑크,18,0.04888381945576015
2025,STYLE,편안,188,0.5105643365379392
2025,STYLE,포멀,171,0.46439628482972134
2025,STYLE,프렌치,205,0.5567323882461571
2025,STYLE,프린팅,359,0.9749606213676607
2025,STYLE,플레어,108,0.2933029167345608
2025,STYLE,플로어,15,0.040736516213133456
2025,STYLE,플리츠,52,0.14121992287219595
2025,STYLE,핏더사이즈,86,0.2335560262886318
2025,STYLE,핏이,215,0.5838900657215795
2025,STYLE,핑크,189,0.5132801042854815
2025,STYLE,헤비,108,0.2933029167345608
2025,STYLE,화이트,539,1.4637988159252622
2025,STYLE,흰색,292,0.7930041822823312
2025,STYLE,힙,90,0.2444190972788007
